F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
1,2001-05-15,2007-05-01 00:00:00,final_action,15MAY01,F,5.960301163586585,1st
2A,2002-04-08,2007-05-01 00:00:00,final_action,08APR02,F,5.062286105407256,2A
2B,1997-10-01,2007-05-01 00:00:00,final_action,01OCT97,F,9.579739904175222,2B
3,1999-04-01,2007-05-01 00:00:00,final_action,01APR99,F,8.082135523613964,3rd
4,1995-11-22,2007-05-01 00:00:00,final_action,22NOV95,F,11.43874058863792,4th
1,2001-05-08,2007-04-01 00:00:00,final_action,08MAY01,F,5.897330595482546,1st
2A,2002-04-01,2007-04-01 00:00:00,final_action,01APR02,F,4.999315537303217,2A
2B,1997-08-15,2007-04-01 00:00:00,final_action,15AUG97,F,9.626283367556468,2B
3,1999-03-22,2007-04-01 00:00:00,final_action,22MAR99,F,8.02737850787132,3rd
4,1995-10-15,2007-04-01 00:00:00,final_action,15OCT95,F,11.460643394934976,4th
1,2001-05-01,2007-03-01 00:00:00,final_action,01MAY01,F,5.831622176591376,1st
2A,2002-03-22,2007-03-01 00:00:00,final_action,22MAR02,F,4.941820670773443,2A
2B,1997-07-01,2007-03-01 00:00:00,final_action,01JUL97,F,9.664613278576317,2B
3,1999-03-01,2007-03-01 00:00:00,final_action,01MAR99,F,8.0,3rd
4,1995-08-22,2007-03-01 00:00:00,final_action,22AUG95,F,11.523613963039015,4th
1,2001-05-01,2007-02-01 00:00:00,final_action,01MAY01,F,5.754962354551677,1st
2A,2002-03-22,2007-02-01 00:00:00,final_action,22MAR02,F,4.865160848733744,2A
2B,1997-05-15,2007-02-01 00:00:00,final_action,15MAY97,F,9.716632443531827,2B
3,1999-02-01,2007-02-01 00:00:00,final_action,01FEB99,F,8.0,3rd
4,1995-07-22,2007-02-01 00:00:00,final_action,22JUL95,F,11.53182751540041,4th
1,2001-04-22,2007-01-01 00:00:00,final_action,22APR01,F,5.69472963723477,1st
2A,2002-03-15,2007-01-01 00:00:00,final_action,15MAR02,F,4.799452429842574,2A
2B,1997-04-08,2007-01-01 00:00:00,final_action,08APR97,F,9.73305954825462,2B
3,1999-01-01,2007-01-01 00:00:00,final_action,01JAN99,F,8.0,3rd
4,1995-06-22,2007-01-01 00:00:00,final_action,22JUN95,F,11.529089664613279,4th
1,2001-04-22,2006-12-01 00:00:00,final_action,22APR01,F,5.6098562628336754,1st
2A,2002-03-01,2006-12-01 00:00:00,final_action,01MAR02,F,4.7529089664613275,2A
2B,1997-03-08,2006-12-01 00:00:00,final_action,08MAR97,F,9.73305954825462,2B
3,1998-12-08,2006-12-01 00:00:00,final_action,08DEC98,F,7.9808350444900755,3rd
4,1995-05-22,2006-12-01 00:00:00,final_action,22MAY95,F,11.529089664613279,4th
1,2001-04-22,2006-11-01 00:00:00,final_action,22APR01,F,5.5277207392197125,1st
2A,2001-09-01,2006-11-01 00:00:00,final_action,01SEP01,F,5.166324435318275,2A
2B,1997-02-01,2006-11-01 00:00:00,final_action,01FEB97,F,9.74674880219028,2B
3,1998-11-15,2006-11-01 00:00:00,final_action,15NOV98,F,7.96167008898015,3rd
4,1995-04-22,2006-11-01 00:00:00,final_action,22APR95,F,11.529089664613279,4th
1,2000-05-01,2006-10-01 00:00:00,final_action,01MAY00,F,6.417522245037645,1st
2A,2001-04-22,2006-10-01 00:00:00,final_action,22APR01,F,5.4428473648186175,2A
2B,1997-01-01,2006-10-01 00:00:00,final_action,01JAN97,F,9.74674880219028,2B
3,1998-10-22,2006-10-01 00:00:00,final_action,22OCT98,F,7.942505133470226,3rd
4,1995-02-01,2006-10-01 00:00:00,final_action,01FEB95,F,11.663244353182751,4th
1,1998-01-01,2006-09-01 00:00:00,final_action,01JAN98,F,8.6652977412731,1st
2A,1999-09-22,2006-09-01 00:00:00,final_action,22SEP99,F,6.9431895961670085,2A
2B,1996-12-01,2006-09-01 00:00:00,final_action,01DEC96,F,9.749486652977414,2B
3,1998-10-01,2006-09-01 00:00:00,final_action,01OCT98,F,7.917864476386037,3rd
4,1994-10-01,2006-09-01 00:00:00,final_action,01OCT94,F,11.917864476386036,4th
1,1997-01-01,2006-08-01 00:00:00,final_action,01JAN97,F,9.579739904175222,1st
2A,1999-09-08,2006-08-01 00:00:00,final_action,08SEP99,F,6.896646132785763,2A
2B,1996-09-22,2006-08-01 00:00:00,final_action,22SEP96,F,9.856262833675565,2B
3,1998-09-08,2006-08-01 00:00:00,final_action,08SEP98,F,7.8959616700889805,3rd
4,1994-07-01,2006-08-01 00:00:00,final_action,01JUL94,F,12.084873374401095,4th
1,2000-01-01,2006-07-01 00:00:00,final_action,01JAN00,F,6.496919917864476,1st
2A,1999-09-01,2006-07-01 00:00:00,final_action,01SEP99,F,6.830937713894593,2A
2B,1996-08-22,2006-07-01 00:00:00,final_action,22AUG96,F,9.856262833675565,2B
3,1998-08-22,2006-07-01 00:00:00,final_action,22AUG98,F,7.857631759069131,3rd
4,1995-05-01,2006-07-01 00:00:00,final_action,01MAY95,F,11.16769336071184,4th
1,2001-04-22,2006-06-01 00:00:00,final_action,22APR01,F,5.108829568788501,1st
2A,2001-04-22,2006-06-01 00:00:00,final_action,22APR01,F,5.108829568788501,2A*
2B,1996-08-01,2006-06-01 00:00:00,final_action,01AUG96,F,9.831622176591376,2B
3,1998-08-01,2006-06-01 00:00:00,final_action,01AUG98,F,7.832991101984942,3rd
4,1995-03-01,2006-06-01 00:00:00,final_action,01MAR95,F,11.252566735112936,4th
1,2001-04-22,2006-05-01 00:00:00,final_action,22APR01,F,5.023956194387406,1st
2A,2002-03-01,2006-05-01 00:00:00,final_action,01MAR02,F,4.167008898015058,2A*
2B,1996-07-15,2006-05-01 00:00:00,final_action,15JUL96,F,9.793292265571527,2B
3,1998-07-22,2006-05-01 00:00:00,final_action,22JUL98,F,7.775496235455168,3rd
4,1995-01-01,2006-05-01 00:00:00,final_action,01JAN95,F,11.329226557152635,4th
1,2001-04-22,2006-04-01 00:00:00,final_action,22APR01,F,4.941820670773443,1st
2A,2002-03-01,2006-04-01 00:00:00,final_action,01MAR02,F,4.084873374401095,2A*
2B,1996-07-15,2006-04-01 00:00:00,final_action,15JUL96,F,9.711156741957563,2B
3,1998-07-22,2006-04-01 00:00:00,final_action,22JUL98,F,7.693360711841205,3rd
4,1994-11-08,2006-04-01 00:00:00,final_action,08NOV94,F,11.394934976043805,4th
1,2001-04-22,2006-03-01 00:00:00,final_action,22APR01,F,4.856947296372348,1st
2A,2002-02-22,2006-03-01 00:00:00,final_action,22FEB02,F,4.0191649555099245,2A*
2B,1996-07-08,2006-03-01 00:00:00,final_action,08JUL96,F,9.645448323066393,2B
3,1998-07-22,2006-03-01 00:00:00,final_action,22JUL98,F,7.60848733744011,3rd
4,1994-10-01,2006-03-01 00:00:00,final_action,01OCT94,F,11.41409993155373,4th
1,2001-04-22,2006-02-01 00:00:00,final_action,22APR01,F,4.780287474332649,1st
2A,2002-02-08,2006-02-01 00:00:00,final_action,08FEB02,F,3.980835044490075,2A*
2B,1996-07-01,2006-02-01 00:00:00,final_action,01JUL96,F,9.587953456536619,2B
3,1998-07-15,2006-02-01 00:00:00,final_action,15JUL98,F,7.5509924709103355,3rd
4,1994-08-22,2006-02-01 00:00:00,final_action,22AUG94,F,11.446954140999315,4th
1,2001-04-22,2006-01-01 00:00:00,final_action,22APR01,F,4.695414099931554,1st
2A,2002-01-15,2006-01-01 00:00:00,final_action,15JAN02,F,3.9616700889801506,2A*
2B,1996-06-22,2006-01-01 00:00:00,final_action,22JUN96,F,9.527720739219713,2B
3,1998-07-01,2006-01-01 00:00:00,final_action,01JUL98,F,7.5044490075290895,3rd
4,1994-06-15,2006-01-01 00:00:00,final_action,15JUN94,F,11.548254620123203,4th
1,2001-04-22,2005-12-01 00:00:00,final_action,22APR01,F,4.610540725530458,1st
2A,2002-01-01,2005-12-01 00:00:00,final_action,01JAN02,F,3.915126625598905,2A*
2B,1996-06-08,2005-12-01 00:00:00,final_action,08JUN96,F,9.481177275838467,2B
3,1998-06-08,2005-12-01 00:00:00,final_action,08JUN98,F,7.482546201232033,3rd
4,1994-05-01,2005-12-01 00:00:00,final_action,01MAY94,F,11.586584531143053,4th
1,2001-04-22,2005-11-01 00:00:00,final_action,22APR01,F,4.528405201916495,1st
2A,2001-12-01,2005-11-01 00:00:00,final_action,01DEC01,F,3.917864476386037,2A*
2B,1996-05-22,2005-11-01 00:00:00,final_action,22MAY96,F,9.44558521560575,2B
3,1998-05-08,2005-11-01 00:00:00,final_action,08MAY98,F,7.485284052019165,3rd
4,1994-03-15,2005-11-01 00:00:00,final_action,15MAR94,F,11.633127994524298,4th
1,2001-04-22,2005-10-01 00:00:00,final_action,22APR01,F,4.4435318275154,1st
2A,2001-11-01,2005-10-01 00:00:00,final_action,01NOV01,F,3.915126625598905,2A*
2B,1996-04-22,2005-10-01 00:00:00,final_action,22APR96,F,9.442847364818617,2B
3,1998-04-15,2005-10-01 00:00:00,final_action,15APR98,F,7.4633812457221085,3rd
4,1994-02-01,2005-10-01 00:00:00,final_action,01FEB94,F,11.663244353182751,4th
1,2001-04-15,2005-09-01 00:00:00,final_action,15APR01,F,4.380561259411362,1st
2A,2001-09-22,2005-09-01 00:00:00,final_action,22SEP01,F,3.9425051334702257,2A*
2B,1996-04-01,2005-09-01 00:00:00,final_action,01APR96,F,9.418206707734429,2B
3,1998-03-15,2005-09-01 00:00:00,final_action,15MAR98,F,7.4661190965092405,3rd
4,1993-12-15,2005-09-01 00:00:00,final_action,15DEC93,F,11.71252566735113,4th
1,2001-04-08,2005-08-01 00:00:00,final_action,08APR01,F,4.314852840520191,1st
2A,2001-07-22,2005-08-01 00:00:00,final_action,22JUL01,F,4.027378507871321,2A*
2B,1996-01-22,2005-08-01 00:00:00,final_action,22JAN96,F,9.52498288843258,2B
3,1998-02-01,2005-08-01 00:00:00,final_action,01FEB98,F,7.496235455167693,3rd
4,1993-10-08,2005-08-01 00:00:00,final_action,08OCT93,F,11.813826146475018,4th
1,2001-04-08,2005-07-01 00:00:00,final_action,08APR01,F,4.229979466119096,1st
2A,2001-05-22,2005-07-01 00:00:00,final_action,22MAY01,F,4.1095140314852845,2A*
2B,1996-01-01,2005-07-01 00:00:00,final_action,01JAN96,F,9.49760438056126,2B
3,1998-02-01,2005-07-01 00:00:00,final_action,01FEB98,F,7.411362080766598,3rd
4,1993-09-08,2005-07-01 00:00:00,final_action,08SEP93,F,11.811088295687885,4th
1,2001-04-08,2005-06-01 00:00:00,final_action,08APR01,F,4.147843942505133,1st
2A,2001-04-22,2005-06-01 00:00:00,final_action,22APR01,F,4.1095140314852845,2A*
2B,1995-12-08,2005-06-01 00:00:00,final_action,08DEC95,F,9.481177275838467,2B
3,1998-01-22,2005-06-01 00:00:00,final_action,22JAN98,F,7.356605065023956,3rd
4,1993-08-01,2005-06-01 00:00:00,final_action,01AUG93,F,11.832991101984941,4th
1,2001-04-01,2005-05-01 00:00:00,final_action,01APR01,F,4.082135523613963,1st
2A,2001-03-01,2005-05-01 00:00:00,final_action,01MAR01,F,4.167008898015058,2A*
2B,1995-11-08,2005-05-01 00:00:00,final_action,08NOV95,F,9.478439425051334,2B
3,1998-01-22,2005-05-01 00:00:00,final_action,22JAN98,F,7.271731690622861,3rd
4,1993-07-01,2005-05-01 00:00:00,final_action,01JUL93,F,11.832991101984941,4th
1,2001-03-15,2005-04-01 00:00:00,final_action,15MAR01,F,4.046543463381246,1st
2A,2001-01-08,2005-04-01 00:00:00,final_action,08JAN01,F,4.227241615331964,2A*
2B,1995-10-15,2005-04-01 00:00:00,final_action,15OCT95,F,9.462012320328542,2B
3,1998-01-22,2005-04-01 00:00:00,final_action,22JAN98,F,7.189596167008898,3rd
4,1993-05-15,2005-04-01 00:00:00,final_action,15MAY93,F,11.879534565366187,4th
1,2001-02-22,2005-03-01 00:00:00,final_action,22FEB01,F,4.0191649555099245,1st
2A,2000-11-15,2005-03-01 00:00:00,final_action,15NOV00,F,4.290212183436003,2A*
2B,1995-09-15,2005-03-01 00:00:00,final_action,15SEP95,F,9.45927446954141,2B
3,1998-01-15,2005-03-01 00:00:00,final_action,15JAN98,F,7.123887748117728,3rd
4,1993-03-01,2005-03-01 00:00:00,final_action,01MAR93,F,12.0,4th
1,2001-01-22,2005-02-01 00:00:00,final_action,22JAN01,F,4.027378507871321,1st
2A,2000-10-01,2005-02-01 00:00:00,final_action,01OCT00,F,4.336755646817249,2A*
2B,1995-08-22,2005-02-01 00:00:00,final_action,22AUG95,F,9.44832306639288,2B
3,1998-01-08,2005-02-01 00:00:00,final_action,08JAN98,F,7.066392881587953,3rd
4,1993-01-08,2005-02-01 00:00:00,final_action,08JAN93,F,12.06570841889117,4th
1,2000-12-22,2005-01-01 00:00:00,final_action,22DEC00,F,4.027378507871321,1st
2A,2000-08-15,2005-01-01 00:00:00,final_action,15AUG00,F,4.380561259411362,2A*
2B,1995-08-01,2005-01-01 00:00:00,final_action,01AUG95,F,9.42094455852156,2B
3,1997-12-22,2005-01-01 00:00:00,final_action,22DEC97,F,7.028062970568104,3rd
4,1992-11-22,2005-01-01 00:00:00,final_action,22NOV92,F,12.109514031485284,4th
