F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
2B,1991-10-22,2002-02-01 00:00:00,final_action,22OCT91,F,10.28062970568104,2B
3,1992-07-01,2002-02-01 00:00:00,final_action,01JUL92,F,9.587953456536619,3rd
4,1990-01-01,2002-02-01 00:00:00,final_action,01JAN90,F,12.084873374401095,4th
1,1994-04-22,2002-01-01 00:00:00,final_action,22APR94,F,7.696098562628337,1st
2A,1994-10-22,2002-01-01 00:00:00,final_action,22OCT94,F,7.195071868583162,2A*
2B,1991-10-22,2002-01-01 00:00:00,final_action,22OCT91,F,10.195756331279945,2B
3,1992-07-01,2002-01-01 00:00:00,final_action,01JUL92,F,9.503080082135524,3rd
4,1989-12-01,2002-01-01 00:00:00,final_action,01DEC89,F,12.084873374401095,4th
1,1994-04-22,2001-12-01 00:00:00,final_action,22APR94,F,7.611225188227242,1st
2A,1994-10-22,2001-12-01 00:00:00,final_action,22OCT94,F,7.110198494182067,2A*
2B,1991-10-22,2001-12-01 00:00:00,final_action,22OCT91,F,10.11088295687885,2B
3,1992-07-01,2001-12-01 00:00:00,final_action,01JUL92,F,9.418206707734429,3rd
4,1989-11-08,2001-12-01 00:00:00,final_action,08NOV89,F,12.062970568104038,4th
